"","Intrinsic","Batch","spin_cpm","pdac_cpm"
"AC087441.1",1,9.16187847456041e-97,0.0324812247429868,0.02467744271295
"AC104623.2",1,9.42530114639142e-97,0.0324812247429868,0.256315794582186
"AC091147.1",1,9.43576740034736e-97,0.0324812247429868,0.0187755698582835
"AC007622.1",1,9.79427956526304e-97,0.0324812247429868,0
"IMPDH1P8",1,1.00064177239661e-96,0.0324812247429868,0.0458501614888538
"DNAJB5-AS1",1,1.00157938002877e-96,0.0324812247429868,0
"RN7SL127P",1,1.02385301052451e-96,0.0324812247429868,0.0125953330263766
"AL132989.1",1,1.03135068007809e-96,0.0324812247429868,0.00918738971227705
"AC068870.1",1,1.07162147146869e-96,0.0649624494859736,0.246407502775313
"AC084851.1",1,1.10662018671879e-96,0.0324812247429868,0.0274102687058228
"AL691432.1",1,1.11091630480661e-96,0.0324812247429868,0
"MTND2P16",1,1.11366608269515e-96,0.0324812247429868,0.0366349696455114
"AC074143.1",1,1.11563614891201e-96,0.0324812247429868,0.0525885350607622
"AC131212.4",1,1.13192198425784e-96,0.0324812247429868,0.00787408915686269
"OR7E102P",1,1.13585266924104e-96,0.0324812247429868,0.0541855404421386
"AC021594.2",1,1.13669546921874e-96,0.0324812247429868,0
"RPS26P21",1,1.14123801534172e-96,0.0324812247429868,0
"AC010422.2",1,1.17063792907729e-96,0.0649624494859736,0.00378591607720458
"SPATA31C1",1,1.19834194716773e-96,0.0324812247429868,0.617570428909224
"SNORD36C",1,1.20026674812691e-96,0.0649624494859736,0
"AC243312.2",1,1.21380370672863e-96,0.0649624494859736,0.0814930440747424
"HLCS-IT1",1,1.21493153370511e-96,0.0324812247429868,0.285592327827249
"DND1",1,1.21804847757109e-96,0.0974436742289604,0.0395061315742792
"AC097493.4",1,1.22056514841646e-96,0.0324812247429868,0
"AC004870.4",1,1.24111088576061e-96,0.0324812247429868,0.00459369485613852
"RNU1-134P",1,1.25929362676991e-96,0.0324812247429868,0
"VCX3B",1,1.26241670211973e-96,0.0324812247429868,0.0388595375249693
"EIF4A1P4",1,1.26418903191452e-96,0.0324812247429868,0.244246703083073
"SFTPA1",1,1.26623243450137e-96,0.0324812247429868,0.0848875794300653
"AC090286.1",1,1.27378462914393e-96,0.0324812247429868,0.0934617758813485
"GOLGA6B",1,1.30763512937864e-96,0.0324812247429868,0.0404961951496516
"AC107464.1",1,1.32541446423954e-96,0.0324812247429868,0.00459369485613852
"JPH3",1,1.33199477204874e-96,0.0324812247429868,0.313412557920824
"CIAPIN1P",1,1.34880528655785e-96,0.0324812247429868,0.0751908257716624
"AL513318.2",1,1.35209522512088e-96,0.0324812247429868,0
"AL513327.3",1,1.3581682152059e-96,0.0324812247429868,0
"AC090373.1",1,1.36244294956954e-96,0.0324812247429868,0.0102841491910005
"AL163973.1",1,1.36775011892914e-96,0.0324812247429868,0.00952804884275992
"BX649567.1",1,1.36921063471728e-96,0.0649624494859736,0.0272064543623207
"AC009271.1",1,1.37863666379768e-96,0.0324812247429868,0.146072820998617
"AC018645.2",1,1.42234079191335e-96,0.0649624494859736,0.17742155681181
"AC091806.1",1,1.426214951782e-96,0.0649624494859736,0.208679693202677
"AP005264.6",1,1.44234589332509e-96,0.0324812247429868,0.0595492642339316
"RN7SKP124",1,1.45240073967609e-96,0.0324812247429868,0
"PGAM2",1,1.49174041680148e-96,0.0324812247429868,0.0246041063169031
"NHLH1",1,1.50773611249324e-96,0.0649624494859736,0.0640708888145625
"AC008498.1",1,1.53845010742207e-96,0.0324812247429868,0.00292373545985424
"AC002553.1",1,1.54823261452613e-96,0.0324812247429868,0.0328631764915477
"AC007036.2",1,1.58727100712192e-96,0.0324812247429868,0.00459369485613852
"FAM170A",1,1.60061571390437e-96,0.0324812247429868,0.183918794116962
"TRBV30",1,1.62537477555777e-96,0.0649624494859736,0.130294450407478
"AC018816.2",1,1.63098120814184e-96,0.0649624494859736,0
"AC007163.2",1,1.65424387772724e-96,0.0324812247429868,0
"AL772363.1",1,1.65926206256321e-96,0.0324812247429868,0.361541824361733
"SERHL",1,1.68191071773371e-96,0.0324812247429868,0.0459245180824585
"AC244034.3",1,1.6863702031346e-96,0.0649624494859736,0.15146912402459
"DSG3",1,1.72866574601698e-96,0.0324812247429868,0.0631454567528855
"QRSL1P1",1,1.74615437126982e-96,0.0324812247429868,0.170394698603957
"LINC01843",1,1.75924062863212e-96,0.0324812247429868,0.0689548655838952
"SEC1P",1,1.76527444805667e-96,0.0649624494859736,0.219391410553319
"NOP56P3",1,1.77844290915155e-96,0.0649624494859736,0.00787408915686269
"DHRS4L1",1,1.85470203145356e-96,0.0974436742289604,0.143037635981492
"AC006441.3",1,1.86402201567855e-96,0.0324812247429868,0.162426388046063
"ERVFRD-3",1,1.88560049760731e-96,0.0324812247429868,0.0124459404591704
"C1QTNF12",1,1.89913389471635e-96,0.0974436742289604,0
"AC079203.1",1,1.90821834511707e-96,0.0324812247429868,0.00459369485613852
"AL512638.2",1,1.94815186215656e-96,0.0324812247429868,0.353111527016923
"AC005670.2",1,1.95083084262828e-96,0.0649624494859736,0.0581687674989059
"RPL23AP35",1,2.01271155638843e-96,0.138468054047866,0.0549107469454437
"AL451062.2",1,2.08714795569672e-96,0.0324812247429868,0
"EEF1DP4",1,2.0968702574163e-96,0.0324812247429868,0.0420058432465413
"AC093668.1",1,2.15194374483984e-96,0.0324812247429868,0.0493128673808651
"AC090607.4",1,2.48686637582611e-96,0.0649624494859736,0.0481740769229542
"RN7SKP152",1,2.51185288244269e-96,0.0324812247429868,0
"KRT18P16",1,2.82046279242157e-96,0.0324812247429868,0.0525912459009178
"AC130324.3",1,2.90129343323596e-96,0.0324812247429868,0.194753429808575
"AL354751.2",1,3.00786694475001e-96,0.0324812247429868,0
"NAMA",1,3.01445552976705e-96,0.0649624494859736,0.202939714421797
"HMGN1P15",1,3.01637176937989e-96,0.0649624494859736,0.00681288090135831
"AC091132.6",1,3.08220224482653e-96,0.0324812247429868,0.0271025417934797
"AC244131.2",1,3.20817346611547e-96,0.0324812247429868,0
"AZGP1P1",1,3.27189095020263e-96,0.0324812247429868,0.406532455773418
"AL110115.2",1,3.4219596833598e-96,0.0324812247429868,0.0175948835247207
"AL603832.2",1,3.64925420983611e-96,0.0324812247429868,0.192221742180178
"PRODH",1,3.91998909627187e-96,0.0324812247429868,0.0839662355833063
"CBY3",1,4.19498128634312e-96,0.0324812247429868,0
"AL355076.2",1,4.38189407273839e-96,0.0324812247429868,0.0301036422855255
"HSPA8P3",1,4.97132152733207e-96,0.0649624494859736,0
"AC245884.1",1,7.15749995967229e-94,0.152282089227318,0.0206499300844905
"TAS2R50",1,2.77203688362112e-91,0.121690396757605,0.0639494548841006
"SNORD111B",1,6.07822054564431e-91,0.121690396757605,0
"LINC01372",1,1.10935112596414e-90,0.167985656680044,0.0143238542076866
"AC112219.1",1,1.24176557660484e-90,0.0892091720146187,0.00459369485613852
"AC006547.2",1,4.31088785719024e-90,0.0892091720146187,0.0265745070035693
"AC005479.3",1,4.99014116601083e-90,0.0892091720146187,0.0559420338795125
"CACNG3",1,5.55024215821846e-90,0.0892091720146187,0.260962039723846
"AL449266.1",1,8.07887088053452e-90,0.0892091720146187,0.00407674410592314
"C2orf82",1,1.43505053820986e-89,0.135504431937057,0.237002841345253
"PANO1",1,1.54750037710855e-89,0.101133674920796,0.0531691240146703
"SP6",1,2.08517460493628e-89,0.101133674920796,0.630695393145385
"AC024560.1",1,2.91412282327932e-88,0.137393964210331,0.0434062339815773
"AL021707.7",1,7.81148067089384e-88,0.103023207194071,0.101776042304836
"AC105235.1",1,9.30071421922549e-88,0.103023207194071,0.070599950108287
"AC100830.1",1,1.14663429782126e-86,0.161640686738976,0.0478874475480973
"SLC44A4",1,2.03061716999026e-86,0.104912739467345,0.40409651307045
"RPS3AP38",1,1.55080268771672e-85,0.0705419824510837,0.0277407023040934
"MORF4L2-AS1",1,2.68560849930384e-85,0.12915946199599,0.0225970167107013
"RPL7P49",1,3.0396395656612e-85,0.141083964902167,0.112464168034484
"TMEM198",1,3.65421684091347e-85,0.0705419824510837,0.0229250807444269
"AC027796.4",1,3.70815914522769e-85,0.141083964902167,0.15595665601103
"RPSAP6",1,3.77271046509787e-85,0.0705419824510837,0.0416249606294231
"OSTCP8",1,4.07338518558612e-85,0.0705419824510837,0.0298471784782078
"IQSEC3P1",1,4.98505979622507e-85,0.12915946199599,0
"PIH1D2",1,5.62763903685615e-85,0.0705419824510837,0.255488643560175
"AC016590.1",1,6.88704253288061e-85,0.0705419824510837,0.125852465029773
"MBL1P",1,1.16013310582501e-84,0.270594759497751,0.0615918438222682
"FAM156B",1,1.44783751130478e-84,0.0705419824510837,0.171900748181236
"U47924.3",1,7.10537683135069e-84,0.0724315147243578,0
"AC132872.2",1,2.43005911128268e-83,0.0724315147243578,0.042658939258817
"DCST2",1,2.47615248715597e-83,0.0724315147243578,0.0189487535593314
"HSP90B3P",1,2.60179576547075e-83,0.0724315147243578,0.153860588821989
"AL121594.5",1,2.65223593556255e-83,0.144863029448716,0.0272515236054333
"AL357079.1",1,2.76264527565362e-83,0.144863029448716,0.154784389086085
"LINC01970",1,3.21059638584044e-83,0.0724315147243578,0.206194907762931
"ARHGAP42P1",1,4.02316427641269e-83,0.0724315147243578,0.126406402807537
"UBE2NP1",1,5.28441376828375e-83,0.0724315147243578,0.0607224780694076
"AC008443.3",1,6.76539733092246e-82,0.110492272432455,0.153908921479081
"DANT2",1,7.86380040502828e-82,0.110492272432455,0.164923755103581
"AL096701.1",1,5.06928135194055e-81,0.150442562413826,0.0931101006563634
"AL590704.1",1,6.83307253924203e-81,0.112381804705729,0.00918738971227705
"UCN",1,1.06073752046122e-80,0.112381804705729,0.236313103569894
"AC012181.2",1,2.54617047963125e-80,0.441832638922071,0.00343584662765469
"AC138393.3",1,3.28832836950593e-80,0.150442562413826,0
"AOX3P",1,3.01431357806037e-79,0.192282384668471,0.113244314811923
"AL591424.1",1,1.09796684618713e-78,0.039950289981371,0.0872248202296455
"RN7SKP230",1,1.35572115992937e-78,0.288824171113726,0.0248256144903924
"LHFPL3-AS2",1,2.49876575326927e-78,0.0807951097225798,0.0844071251188262
"AC073343.2",1,3.29855837303541e-78,0.039950289981371,0.295706174851986
"RN7SL431P",1,4.02355494342044e-78,0.039950289981371,0.00185808240128699
"AC025040.1",1,5.35137804564486e-78,0.039950289981371,0.0843750999818515
"SLC25A6P3",1,5.81539291449998e-78,0.039950289981371,0.0234355818988117
"AC012313.10",1,6.76272247043163e-78,0.039950289981371,0.12329090251174
"AC010422.4",1,8.11380856212918e-78,0.039950289981371,0.0178083213441778
"C17orf64",1,9.54428250760158e-78,0.039950289981371,0.0213823054956015
"GLI2",1,1.05833964193149e-77,0.079900579962742,0.405318039907756
"AC109486.1",1,1.07711874569657e-77,0.079900579962742,0
"FAM180B",1,1.17575372160837e-77,0.187780562883981,0.383011687382412
"SNORD117",1,1.20822578346553e-77,0.039950289981371,0
"TAS2R62P",1,1.24403336850727e-77,0.039950289981371,0.0110868659118123
"TMEM97P1",1,1.27686376019896e-77,0.039950289981371,0.00828108301196106
"AC005702.3",1,1.33121411666075e-77,0.039950289981371,0.100865913232192
"MTCO2P19",1,1.33442963190964e-77,0.039950289981371,0
"AC007040.1",1,1.35404065570682e-77,0.079900579962742,0.0236564652566249
"AP002812.2",1,1.35499000370149e-77,0.039950289981371,0
"AL136317.2",1,1.36284592912397e-77,0.039950289981371,0.11618254529851
"AC022001.3",1,1.38692687270618e-77,0.039950289981371,0.0056022180480967
"Z83841.1",1,1.44242940336758e-77,0.039950289981371,0
"AC106782.6",1,1.46901677780378e-77,0.079900579962742,0.0302044724467452
"AP003108.1",1,1.52105009558903e-77,0.039950289981371,0
"ECEL1P1",1,1.58292104519969e-77,0.079900579962742,0.0129626257426548
"VN1R17P",1,1.65707897308166e-77,0.039950289981371,0.0619063967172058
"AC243654.2",1,1.75883621333113e-77,0.079900579962742,0
"RPL5P26",1,1.76867105375454e-77,0.039950289981371,0.0530354656794229
"OR7E46P",1,1.77243801047305e-77,0.039950289981371,0
"IGKV1D-12",1,1.79130932991912e-77,0.039950289981371,0.015515375793973
"AC037441.2",1,1.79795024036124e-77,0.039950289981371,0
"AL162393.1",1,1.81730248729123e-77,0.039950289981371,0.0834430396909425
"LINC02531",1,1.93387677686311e-77,0.039950289981371,0
"AC069079.1",1,1.94118962900798e-77,0.039950289981371,0
"AL645728.2",1,1.96716658104934e-77,0.039950289981371,0.00433268654988517
"AC079336.5",1,1.97388684010517e-77,0.039950289981371,0.198573593901052
"AC021231.1",1,1.99138286679249e-77,0.039950289981371,0.0216551737252783
"RPL5P25",1,2.08437845792116e-77,0.039950289981371,0.111314343143254
"AL132994.2",1,2.11094893589709e-77,0.039950289981371,0.174273127440884
"BRD7P4",1,2.11698498307539e-77,0.039950289981371,0.17711792616188
"RPL7P24",1,2.13648024121137e-77,0.039950289981371,0.0248072320537009
"AC134312.4",1,2.13978649932927e-77,0.079900579962742,0
"AC135048.2",1,2.14098501259732e-77,0.079900579962742,0
"OR2T3",1,2.20477541055073e-77,0.039950289981371,0
"AL355877.3",1,2.20938384988414e-77,0.039950289981371,0.0611231967062812
"Z92544.1",1,2.25315430779518e-77,0.039950289981371,0.00500580753767291
"AL360004.1",1,2.25467017828851e-77,0.039950289981371,0.0794450059447999
"FO393419.3",1,2.31951812241905e-77,0.039950289981371,0
"AC100797.1",1,2.32860419180805e-77,0.039950289981371,0.00353369906459028
"AL139094.1",1,2.35002522083233e-77,0.039950289981371,0.0159109656513698
"AC016590.2",1,2.38539923723163e-77,0.039950289981371,0.00459369485613852
"RNA5SP134",1,2.38688700218763e-77,0.039950289981371,0.00308948360542045
"ITCH-IT1",1,2.39300753352683e-77,0.039950289981371,0
"AL133279.3",1,2.422147513784e-77,0.039950289981371,0.523131824049314
"AC004982.1",1,2.43393678426692e-77,0.039950289981371,0.237709077810595
"AC004816.1",1,2.44233157369405e-77,0.039950289981371,0.112657044416919
"LCMT1-AS2",1,2.56973965430463e-77,0.039950289981371,0.504758017103431
"LPIN3",1,2.57511392093302e-77,0.039950289981371,0.253927749382354
"C1QBPP2",1,2.5923082698428e-77,0.039950289981371,0.0112044360961934
"AC104297.1",1,2.60713155282734e-77,0.119850869944113,0.0828069610172711
"AC006499.1",1,2.61422496643283e-77,0.039950289981371,0.0309618162069949
"AC018638.1",1,2.63990299799764e-77,0.079900579962742,0.0787692136616534
"AC002407.1",1,2.64211134476577e-77,0.039950289981371,0.0524306214382612
"AL603914.1",1,2.67481003848762e-77,0.039950289981371,0
"AP000763.3",1,2.67552953481329e-77,0.039950289981371,0.143529026538619
"AC114956.2",1,2.69690396098296e-77,0.079900579962742,0
"AL078645.1",1,2.71447365253556e-77,0.039950289981371,0
"BNIP3P26",1,2.71997239981267e-77,0.039950289981371,0.0290749400765485
"ZNF33CP",1,2.73936188592567e-77,0.039950289981371,0.177463007152845
"AC112203.1",1,2.74361899149059e-77,0.039950289981371,0
"AC013644.1",1,2.75709761312136e-77,0.079900579962742,0.0752724202868231
"LINC01234",1,2.8210254187494e-77,0.039950289981371,0.402703126839409
"AC005476.2",1,2.82144521735681e-77,0.039950289981371,0.126132814259046
"AC064847.1",1,2.82395761880744e-77,0.039950289981371,0.0176425257322119
"AL137077.1",1,2.82492595485302e-77,0.039950289981371,0
"AC097359.3",1,2.87390776810605e-77,0.039950289981371,0
"AC010761.2",1,2.88529468085817e-77,0.039950289981371,0
"RHOXF1-AS1",1,2.88783553483312e-77,0.079900579962742,0.202980496169235
"AC087359.1",1,2.89169714625711e-77,0.039950289981371,0.074027913452846
"IMMTP1",1,2.92483010223722e-77,0.039950289981371,0.0822363767505377
"ITFG2-AS1",1,2.93963907868041e-77,0.0199751449906855,0.113122787045557
"AC092384.2",1,2.97401919777439e-77,0.039950289981371,0.173557791762663
"AL590560.1",1,2.99357431224665e-77,0.039950289981371,0
"CFL1P6",1,2.99548137366301e-77,0.079900579962742,0.0290749400765485
"TONSL-AS1",1,3.03769769930884e-77,0.079900579962742,0
"AC113385.3",1,3.11498951922647e-77,0.039950289981371,0.280242084896786
"AL445189.2",1,3.16252372042792e-77,0.039950289981371,0.0932661558735438
"SNRPCP4",1,3.18878303743735e-77,0.079900579962742,0.00925728077601509
"AC123912.5",1,3.22692643435069e-77,0.039950289981371,0
"RBFOX1",1,3.2854799194535e-77,0.039950289981371,0.302451613686554
"AL022328.1",1,3.30408354081313e-77,0.079900579962742,0.0683284171497862
"AC009152.1",1,3.38592862134816e-77,0.079900579962742,0.0471228603227954
"SNORA80A",1,3.42426949913659e-77,0.039950289981371,0.00459369485613852
"UBQLN3",1,3.45902483769505e-77,0.079900579962742,0.23566464243561
"AL449283.1",1,3.49348691630145e-77,0.039950289981371,0.156513249334716
"SLC25A14P1",1,3.50849751094133e-77,0.039950289981371,0.0803970098389022
"RNA5SP444",1,3.60752372035391e-77,0.039950289981371,0.00347166530055713
"RN7SL57P",1,3.62614602979322e-77,0.079900579962742,0.00306580806054897
"SP9",1,3.66600603219105e-77,0.039950289981371,0.0290749400765485
"AC078906.1",1,3.73256333913273e-77,0.039950289981371,0.0410246760392978
"AC006518.1",1,3.80900226355186e-77,0.039950289981371,0.087298680308854
"CASC18",1,3.82751346061626e-77,0.039950289981371,0.123765449179091
"PPIAL4G",1,3.92755950785828e-77,0.039950289981371,0.192204197455283
"AP000692.1",1,3.99811048122825e-77,0.039950289981371,0.0432686719850625
"AC079448.1",1,4.06667452449478e-77,0.039950289981371,0
"SH3RF3-AS1",1,4.07363559874418e-77,0.039950289981371,0.112098210069174
"KCNIP3",1,4.10878460115341e-77,0.039950289981371,0.288907764179244
"FRY-AS1",1,4.10965066914035e-77,0.039950289981371,0.0343876211166403
"MTND1P36",1,4.11821370809103e-77,0.159801159925484,0.00840332707214505
"AC100778.2",1,4.13805874391819e-77,0.039950289981371,0.110014021370552
"RNA5SP215",1,4.14412269081462e-77,0.039950289981371,0.00224411045777376
"AC007114.2",1,4.21991130496599e-77,0.119850869944113,0.583213825336434
"SNORA14A",1,4.22618729740881e-77,0.039950289981371,0
"AC134407.1",1,4.27693366923332e-77,0.039950289981371,0
"AC015712.7",1,4.31674483574062e-77,0.039950289981371,0.0313895534011146
"LLPH-AS1",1,4.4686934343102e-77,0.039950289981371,0.116490862717939
"STRCP1",1,4.48236311810611e-77,0.039950289981371,0.0290749400765485
"AC053527.1",1,4.61128921584702e-77,0.039950289981371,0.0160198941864287
"SNORD116-29",1,4.77554051770891e-77,0.039950289981371,0
"FERP1",1,4.83424703032399e-77,0.039950289981371,0.00667668668194898
"EPB41L4A-AS2",1,4.87449377929359e-77,0.039950289981371,0.177174041922956
"AC245369.4",1,4.98394314271815e-77,0.079900579962742,0.0310814271060318
"AC125494.2",1,5.03411510280994e-77,0.039950289981371,0.0715324158053287
"AL513165.1",1,5.12361005960547e-77,0.039950289981371,0.00653580452276627
"BEND3P3",1,5.22108922717772e-77,0.039950289981371,0.0910339268754457
"Z97653.2",1,5.52016366389357e-77,0.039950289981371,0
"RN7SKP243",1,5.5277831025928e-77,0.039950289981371,0.0419775754912174
"INHA",1,5.69604867344913e-77,0.039950289981371,0.0771044284917975
"LRRC3B",1,5.74178047461226e-77,0.039950289981371,0.239202253669493
"AC023968.1",1,5.8563151133483e-77,0.039950289981371,0
"AC020743.1",1,5.88321987565237e-77,0.039950289981371,0.038765614215741
"NPM1P52",1,5.89089266149009e-77,0.079900579962742,0.0318452184615718
